video id,comment,sentiment score,sentiment type
r0Xs-Iyz3h0,"@Grahamstephan, should I still create a Roth IRA account even though I am  working in the state job with retirement benefits and with contributions in deferred compensation, as a 23 year old",0.1,Neutral
r0Xs-Iyz3h0,We arent in the usa sadly,-0.5,Negative
r0Xs-Iyz3h0,This guy is full of it.  I put in $2k/yr in my ROTH in my 20s.  It was $15k.  Then 2009 hit and I lost over half of my initial principal.  It dropped to $5k at its lowest.  It took 15 years to get back the initial principal.  People need to realize they could lose it all in a bad market.,-0.08611111111,Negative
r0Xs-Iyz3h0,"what's the point of all that tax free money when I can't touch that until I'm 60+, rather just put that in a normal taxable account, unless I'm doing dividends, tax isn't that bad anyway.",-0.05,Negative
r0Xs-Iyz3h0,Im 35 and just started this year. Goal is to max it out every year forever,0,Neutral
r0Xs-Iyz3h0,really not student loans or dumb cars,-0.2375,Negative
r0Xs-Iyz3h0,Who wants to be rich when they’re 65,0.2875,Positive
r0Xs-Iyz3h0,Nobody’s gonna talk about the valuable cost to this method: time,0,Neutral
r0Xs-Iyz3h0,"me: having kids. marrying too early. buying a too new car.
this guy: roth IRA.",0.1181818182,Positive
r0Xs-Iyz3h0,"Hello, I want to start investing, but I'm unsure where to start. Do you have any advice or contacts for assistance?",0,Neutral
r0Xs-Iyz3h0,Getting a gf or being married is the worst for your wallet,-0.375,Negative
r0Xs-Iyz3h0,"Uhm, Sorry. I hear this all the time. What’s the best way to set up a Roth account? where is the best place to set one up?",0.5,Positive
r0Xs-Iyz3h0,"Is there anything similar to this in Canada? I'm 20 now, looking to make some better financial decisions.",0.1666666667,Positive
r0Xs-Iyz3h0,Max contribution is $7-8k lame👎🏽,0,Neutral
r0Xs-Iyz3h0,Lol😂. If you live long enough to see it.,0.02878787879,Neutral
r0Xs-Iyz3h0,but with inflation the $8k is worth $800,0.3,Positive
r0Xs-Iyz3h0,"why open up a Roth IRA when most young workers cant even match their 401ks if offered, i get it they didnt have a company 401k.",0.2,Positive
r0Xs-Iyz3h0,Roth IRA are subject to inflation,-0.1666666667,Negative
r0Xs-Iyz3h0,"Nah why tf would I wait 40 years, better to gamble on memecoins",0.5,Positive
r0Xs-Iyz3h0,"Choosing the wrong partner. 
Some people will define their existence by doing everything to try and destroy yours.",-0.35,Negative
r0Xs-Iyz3h0,Lmfao I have nothing left over at the end of the month,0,Neutral
r0Xs-Iyz3h0,This is the issue is everything is by the time you're 65. Instead of spending and enjoying your money while you're young and able to you wait 40 years to hopefully be able to spend it and be in good health,0.46,Positive
r0Xs-Iyz3h0,"IMO, the worst decision is financing a lifestyle. Interest paid on debt is why people can’t open a ROTH.",-0.5,Negative
r0Xs-Iyz3h0,Bro your life is almost over at 65 and some won’t even make it there…..,0,Neutral
r0Xs-Iyz3h0,"Roth ria is not tax free. I have one setup… instead of paying taxes when you pull money out, you pay taxes up front as you deposit your money. I hate how people use the term “tax free” as if you just deposit money and never pay any taxes",0,Neutral
r0Xs-Iyz3h0,My question is……$800 only one time and done @65 $8000? Just a reference point!,0,Neutral
r0Xs-Iyz3h0,Imagine believing that money will be there hahahahahaha,0,Neutral
r0Xs-Iyz3h0,Haram!,0,Neutral
r0Xs-Iyz3h0,"Or you have a government who demolishes the entire economy and currency by starting a war. I think that's why Germans do this less. They've seen their parent's, grandparent's and great-grandparent's stock turn into dust. Don't do the same.",-0.04166666667,Negative
r0Xs-Iyz3h0,Of course you can be rich by the time your to old to enjoy it- says the guy young and rich,0.27,Positive
r0Xs-Iyz3h0,Partying,0,Neutral
r0Xs-Iyz3h0,Game is too expensive for the youth to keep up honesty.  VC is the casino,-0.45,Negative
r0Xs-Iyz3h0,Getting married,0.25,Positive
r0Xs-Iyz3h0,"Started with a work / rollover Ira 5k in 2018 it’s 63k now & I still have a 25+ year investment horizon on it. You can do it too, tips that helped me personally at my page! Free no bs tips 🙏🏽",0.2,Positive
r0Xs-Iyz3h0,You need to be under a certain income to have a ROTH IRA so for us future millionaire it is not possible.,0.07142857143,Neutral
r0Xs-Iyz3h0,The worst financial decision any man makes is getting married. There's an 80% chance the woman will destroy his net worth. Don't ever get married guys,-0.05714285714,Negative
r0Xs-Iyz3h0,My worst financial decisions was 1) going to a private university. Because sadly I didn’t know any better. 2) I won a lawsuit for $6000 and blew it on stupid stuff. 3) received covid checks from the school for $1500 4x for a total of another $6000. Again blew it on stupid stuff,-0.325,Negative
r0Xs-Iyz3h0,"I used to think wealth was about luck or talent. Turns out, it’s about knowledge and strategy, something The Black Book of Riches explains in a way I’ve never seen before.",-0.1666666667,Negative
r0Xs-Iyz3h0,"I’m 29, I have a 457b from work and pension and wanted to open a Roth IRA but I was reading that after 165,000k a year people are not eligible. Is there a way I can open a Roth IRA if I exceed the income limit?",0,Neutral
r0Xs-Iyz3h0,Inflation  will kill your money  by time you get to 65 million  dallar  will buy  you a  nice dinner,0.6,Positive
r0Xs-Iyz3h0,65? Yea right,0.2857142857,Positive
r0Xs-Iyz3h0,Cryptocurrency is more valuable than a Roth ira,0.5,Positive
r0Xs-Iyz3h0,Credit card debt compounds against you worse than the Roth IRA compounds in your favor,-0.4,Negative
r0Xs-Iyz3h0,YOU HAVE TO BE ABLE TO PUT MONEY INTO IT,0.5,Positive
r0Xs-Iyz3h0,How do I do this,0,Neutral
r0Xs-Iyz3h0,How can I open a Roth account for my 14 years old son ?,0.05,Neutral
r0Xs-Iyz3h0,Thank you for recommending Alice Lee Chen financials on one of your videos. I reached out to her and investing with her has been amazing.,0.6,Positive
r0Xs-Iyz3h0,Choosing to be employees,0,Neutral
RxryXhajdmA,Michael reeves needs to upload,0,Neutral
RxryXhajdmA,That’s how you know that it’s just a piece of paper that says you’re “important”,0.4,Positive
RxryXhajdmA,If he meant Indian accent then it would be South Asian accent not east,0,Neutral
RxryXhajdmA,"This dude is done for, the AI is going to put him out of a job",0,Neutral
RxryXhajdmA,Indian teacher are best in terms of online education .,1,Positive
RxryXhajdmA,"It’s so easy to learn things online that I often forget that it wasn’t always that way. Imagine 40 years ago, buying a house, and no one ever tells you to flush your water heater, or how.",0.4333333333,Positive
RxryXhajdmA,Thickest East Asian accent is hilarious😂😂😂😂,0,Neutral
E36SXdxid8M,Opening comment not accurate.,-0.2,Negative
E36SXdxid8M,"Why buy a hotel for 20mil???

Cant you just put that in bonds or sum and live off the 2-5 mil yearly interest assuming 10%+ yearly?",0.1363636364,Positive
E36SXdxid8M,You 1031 til the day you die pretty much. Great strat although it sucks when it comes to the deadline and your scrambling to put the money in your next property,0.1875,Positive
E36SXdxid8M,"I’m in the health care field, I give this guy 5 years",0,Neutral
E36SXdxid8M,so ponzi it?,0,Neutral
E36SXdxid8M,😂😂,0,Neutral
E36SXdxid8M,"To be able to do this trick, u gotta be filthy rich first",0.08125,Neutral
E36SXdxid8M,"That’s Ben Mallah. He has a great channel that follows him around as he does the deals, he is hilarious. And that cough is because he smokes all day.",0.65,Positive
E36SXdxid8M,might aswell cough,0,Neutral
E36SXdxid8M,All those expensive cigars showing up in the last bit 💀,-0.25,Negative
E36SXdxid8M,Assuming there’s no housing crash lol,0.8,Positive
E36SXdxid8M,What kills these real estate businesses are no tenants or bad tenants. If they get constant revenue from all of their properties being rented then this would be an awesome investment opportunity with virtually no downside.,0.125,Positive
E36SXdxid8M,Some people here acting like they have never had a cough 😷 before.,0,Neutral
E36SXdxid8M,That cough tells me that Health is worth more than Wealth,0.4,Positive
E36SXdxid8M,*coughs in wealth*,0,Neutral
E36SXdxid8M,"Buy, refi and 1031 up is a classic strategy that's worked for over 80 years. BRAVO BEN!!",0.2604166667,Positive
E36SXdxid8M,On this episode of top 10 things that sound illegal but are legal,0.15,Positive
E36SXdxid8M,"A ten percent annual federal property tax solves all the issues with Real Estate, and makes Andrew Jackson a happy man.",0.3333333333,Positive
E36SXdxid8M,Dave Ramsey did this and was the reason he ended up broke and losing everything before he did it the right way the second time,0.1428571429,Positive
E36SXdxid8M,"Success leaves clues, follow what the rich people do and you to will become successful",0.475,Positive
E36SXdxid8M,Can you believe poor people want to tax loans to prevent these guys from getting Rich?,-0.0125,Negative
E36SXdxid8M,So massive debt...got it.,0,Neutral
E36SXdxid8M,"Health 1
Wealth 0
Others 0
Others 0
Others 0

Take the first ""1"" out, and the rest is ""0""",0.25,Positive
E36SXdxid8M,Wealth ✅ Health ❌,0,Neutral
E36SXdxid8M,"This type of guy is the reason why properties values are artificially inflated.

""Asking price was $20M. I paid $30M which gets written down."" It's a loan. He sells it to the next fool. He now has $30M in cash. And someone is stuck with a building that was probably worth $1-10M in different markets. These are the guys who have old people's retirements in their pockets.

This is fraud.",-0.05925925926,Negative
E36SXdxid8M,"Turn your head and cough..... Ok, just cough! COPD 🤢",0.625,Positive
E36SXdxid8M,Hi,0,Neutral
E36SXdxid8M,Mommy😊,0,Neutral
E36SXdxid8M,Bro met tony soprano 😂😂😂😂,0,Neutral
E36SXdxid8M,Dollars stuck in his throat,0,Neutral
E36SXdxid8M,Yeah that cough looks like a lung cancer.,0,Neutral
E36SXdxid8M,"""Well, the most common way to achieve wealth is not paying taxes""",0.1,Neutral
E36SXdxid8M,I thoight Weinstein was in the film business?,0,Neutral
E36SXdxid8M,Whats crazy is ...if i could trade places with him right now .... I still wouldnt .,-0.1571428571,Negative
E36SXdxid8M,This only works when the price of the asset goes up.  If it doesn't?  Well we all saw how that worked out in 08/09.,0,Neutral
E36SXdxid8M,Money is pointless for him. His health is shot.,-0.25,Negative
E36SXdxid8M,"A house of cards, fake money.",-0.5,Negative
E36SXdxid8M,Scamming that’s what it is. No real money is generated,-0.1,Negative
E36SXdxid8M,And this is why inflation keeps going up and up its fucking up everyone,-0.6,Negative
E36SXdxid8M,ramsay would disapprove,0,Neutral
E36SXdxid8M,Great! How did you pay it all back?,0.5,Positive
E36SXdxid8M,My mother and I were just speaking about this. She said the closing fees alone on a multimillion dollar property would finish the person not to mention the property tax.,0,Neutral
E36SXdxid8M,What about interest,0,Neutral
E36SXdxid8M,Straight to the point 💯,0.2,Positive
E36SXdxid8M,"Hes barely alive, hes not wealthy.",-0.075,Negative
E36SXdxid8M,And forget about health now those money will take Dr,0,Neutral
E36SXdxid8M,Ben is a sweet person that why he got what he deserve which are sweet stuffs . Happy 2025 Mr  Mallah !!!!,0.5666666667,Positive
